Dates,Price
2018-08-10,14.922
2018-08-13,14.287
2018-08-14,14.438
2018-08-15,13.892
2018-08-16,13.916
2018-08-17,13.719
2018-08-20,13.597
2018-08-21,13.344
2018-08-22,13.763
2018-08-23,13.749
2018-08-24,14.058
2018-08-27,14.404
2018-08-28,14.5
2018-08-29,14.515
2018-08-30,14.481
2018-08-31,14.567
2018-09-04,14.634
2018-09-05,13.997
2018-09-06,13.413
2018-09-07,14.064
2018-09-10,14.213
2018-09-11,14.776
2018-09-12,15.313
2018-09-13,15.55
2018-09-14,15.477
2018-09-17,15.363
2018-09-18,16.228
2018-09-19,16.46
2018-09-20,16.717
2018-09-21,16.152
2018-09-24,16.218
2018-09-25,16.111
2018-09-26,16.2
2018-09-27,16.445
2018-09-28,16.446
2018-10-01,16.342
2018-10-02,15.66
2018-10-03,16.02
2018-10-04,14.891
2018-10-05,14.56
2018-10-08,14.049
2018-10-09,14.022
2018-10-10,13.01
2018-10-11,12.839
2018-10-12,13.52
2018-10-15,13.57
2018-10-16,14.583
2018-10-17,13.737
2018-10-18,13.478
2018-10-19,12.707
2018-10-22,13.437
2018-10-23,13.216
2018-10-24,12.227
2018-10-25,13.699
2018-10-26,13.295
2018-10-29,12.85
2018-10-30,12.914
2018-10-31,13.815
2018-11-01,14.435
2018-11-02,14.555
2018-11-05,14.103
2018-11-06,14.093
2018-11-07,14.819
2018-11-08,14.954
2018-11-09,14.09
2018-11-12,13.554
2018-11-13,13.878
2018-11-14,14.276
2018-11-15,15.009
2018-11-16,15.102
2018-11-19,13.375
2018-11-20,13.435
2018-11-21,13.261
2018-11-23,13.481
2018-11-26,14.444
2018-11-27,14.447
2018-11-28,14.996
2018-11-29,14.904
2018-11-30,15.266
2018-12-03,15.639
2018-12-04,15.02
2018-12-06,15.69
2018-12-07,14.688
2018-12-10,15.15
2018-12-11,15.467
2018-12-12,16.009
2018-12-13,16.106
2018-12-14,14.017
2018-12-17,12.966
2018-12-18,13.439
2018-12-19,13.319
2018-12-20,12.771
2018-12-21,12.241
2018-12-24,11.91
2018-12-26,13.021
2018-12-27,13.24
2018-12-28,13.346
2018-12-31,13.845
2019-01-02,13.76
2019-01-03,12.979
2019-01-04,13.806
2019-01-07,14.439
2019-01-08,14.544
2019-01-09,14.862
2019-01-10,14.827
2019-01-11,14.943
2019-01-14,14.91
2019-01-15,15.43
2019-01-16,15.825
2019-01-17,15.769
2019-01-18,15.843
2019-01-22,15.628
2019-01-23,15.66
2019-01-24,15.841
2019-01-25,16.282
2019-01-28,15.944
2019-01-29,15.711
2019-01-30,16.243
2019-01-31,16.847
2019-02-01,17.059
2019-02-04,17.355
2019-02-05,17.357
2019-02-06,17.36
2019-02-07,17.18
2019-02-08,17.595
2019-02-11,17.317
2019-02-12,17.555
2019-02-13,17.202
2019-02-14,17.652
2019-02-15,17.819
2019-02-19,18.13
2019-02-20,17.921
2019-02-21,17.847
2019-02-22,18.363
2019-02-25,18.75
2019-02-26,18.503
2019-02-27,18.92
2019-02-28,18.915
2019-03-01,19.152
2019-03-04,18.647
2019-03-05,18.75
2019-03-06,18.737
2019-03-07,18.694
2019-03-08,18.976
2019-03-11,20.039
2019-03-12,20.247
2019-03-13,20.551
2019-03-14,20.823
2019-03-15,20.598
2019-03-18,20.577
2019-03-19,20.209
2019-03-20,20.134
2019-03-21,20.5
2019-03-22,19.875
2019-03-25,20.145
2019-03-26,20.437
2019-03-27,20.008
2019-03-28,20.345
2019-03-29,20.662
2019-04-01,20.604
2019-04-02,20.146
2019-04-03,20.512
2019-04-04,19.475
2019-04-05,19.665
2019-04-08,20.024
2019-04-09,20.396
2019-04-10,20.65
2019-04-11,21.099
2019-04-12,21.483
2019-04-15,21.803
2019-04-16,21.54
2019-04-17,21.705
2019-04-18,22.072
2019-04-22,22.429
2019-04-23,22.344
2019-04-24,21.981
2019-04-25,21.897
2019-04-26,22.228
2019-04-29,22.579
2019-04-30,24.353
2019-05-01,24.516
2019-05-02,25.554
2019-05-03,26.403
2019-05-06,26.552
2019-05-07,25.869
2019-05-08,26.151
2019-05-09,26.062
2019-05-10,25.883
2019-05-13,25.079
2019-05-14,25.315
2019-05-15,26.416
2019-05-16,27.801
2019-05-17,27.35
2019-05-20,26.719
2019-05-21,27.281
2019-05-22,27.9
2019-05-23,27.162
2019-05-24,27.585
2019-05-28,28.243
2019-05-29,27.268
2019-05-30,27.705
2019-05-31,27.49
2019-06-03,26.5
2019-06-04,27.4
2019-06-05,29.252
2019-06-06,29.706
2019-06-07,30.505
2019-06-10,30.673
2019-06-11,30.671
2019-06-12,31.014
2019-06-13,30.699
2019-06-14,30.511
2019-06-17,30.585
2019-06-18,30.421
2019-06-19,32.702
2019-06-20,32.801
2019-06-21,32.685
2019-06-24,31.183
2019-06-25,28.404
2019-06-26,28.903
2019-06-27,30.096
2019-06-28,30.015
2019-07-01,30.468
2019-07-02,31.196
2019-07-03,31.333
2019-07-05,31.372
2019-07-08,32.1
2019-07-09,32.198
2019-07-10,31.901
2019-07-11,31.5
2019-07-12,31.002
2019-07-15,32.402
2019-07-16,31.739
2019-07-17,32.532
2019-07-18,33.115
2019-07-19,33
2019-07-22,33.524
2019-07-23,33.022
2019-07-24,32.957
2019-07-25,33.334
2019-07-26,33.654
2019-07-29,31.971
2019-07-30,31.43
2019-07-31,31.788
2019-08-01,34.139
2019-08-02,33.219
2019-08-05,32.139
2019-08-06,33.267
2019-08-07,34.131
2019-08-08,35.781
2019-08-09,36.995
2019-08-12,36.673
2019-08-13,36.923
2019-08-14,35.28
